Q1_AgeRaw,Q3_Education,Q5_IncomeTier_Imputed,Q7_YearsDubai,Q2_Gender_Label,Q4_Employment_Label,Q6_Nationality_Label,Q22_PricingModel_Label,Q2_Gender_1,Q2_Gender_2,Q2_Gender_3,Q2_Gender_4,Q4_Employment_1,Q4_Employment_2,Q4_Employment_3,Q4_Employment_4,Q4_Employment_5,Q6_Nationality_1,Q6_Nationality_2,Q6_Nationality_3,Q6_Nationality_4,Q6_Nationality_5,Q6_Nationality_6,Q6_Nationality_7,Q22_PricingModel_1,Q22_PricingModel_2,Q22_PricingModel_3,Q22_PricingModel_4,Q22_PricingModel_5,Q22_PricingModel_6,Q9_ReviewFrequency,Q10_NumCurrencies,Q12_SavingsPct,Q8_MobileBanking,Q8_DedicatedApp,Q11_Investment,Q11_Remittance,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_DissatisifiedTools,Q13_UnexpectedExpenses,Q15_MoneyLost,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q18_UAEBankIntegration,Q19_PrivacyConcern,Q23_Incentive,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_ComfortableAutocat,Q26_WouldRecommend,Q26_TrustRegulatory,Q27_CurrentSatisfaction,Derived_PainComposite,Derived_TechAffinity,Derived_AdoptionAttitude,Derived_FinancialStress,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,Eng_WTPperPain,Flag_ValueSeeker,Flag_MultiCurrencyUser,Q21_WTP_AED,Q24_DownloadLikelihood,Respondent_ID
42,3,3,4,Male,Government,Other,Freemium,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,3,0,0,0,1,2,4,4,4,3,4,4,4,5,3,3,3,1,4,4,3,3,4,5,6,3.25,1.0,3.83,3.22,5.3,3.0,3,0.5281,0.0,0,0,0,4,R0619
44,5,2,5,Male,Freelancer,Emirati,Freemium,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,1,0,0,0,3,1,5,2,5,3,3,4,4,3,2,4,2,2,4,3,4,4,5,4,3.38,2.0,4.17,3.59,5.96,5.0,2,0.7469,14.79,0,0,50,7,R0620
31,2,4,3,Male,Freelancer,SouthAsian,MonthlySubscription,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,4,4,4,4,4,2,3,4,4,3,3,5,1,2,3,5,3,4,4,3,3.62,1.0,3.67,3.71,6.64,3.0,3,0.6469,13.81,1,0,50,6,R0621
31,5,3,3,Male,PrivateSector,Emirati,Freemium,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,1,5,2,1,3,4,3,5,5,3,4,2,4,2,2,4,5,5,4,4,4,3.5,1.0,4.5,4.15,6.2,4.0,4,0.77,2.86,1,0,10,7,R0622
44,4,4,5,NonBinary,Freelancer,ArabExpat,AnnualSubscription,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,4,2,0,0,0,1,3,2,4,3,3,2,5,5,5,3,5,5,1,1,4,5,3,4,5,3,2.62,1.0,3.83,3.61,4.64,5.0,5,0.5931,30.53,0,1,80,5,R0623
40,2,2,4,NonBinary,PartTime,ArabExpat,AnnualSubscription,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,1,4,4,4,4,5,6,4,4,4,5,3,4,3,4,3,3,3,4,3,2,4.5,1.0,3.33,4.15,8.56,3.0,3,0.3631,6.67,0,0,30,2,R0624
45,2,3,5,Male,PrivateSector,SouthAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,4,3,4,2,5,5,4,5,5,5,2,5,3,2,5,4,5,5,4,2,3.75,0.0,4.67,4.08,7.1,3.0,2,0.4569,2.67,0,0,10,2,R0625
49,3,4,4,Male,Government,SouthAsian,Freemium,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,3,0,1,1,1,1,2,2,1,2,2,4,4,5,5,3,4,2,6,3,4,4,3,5,5,2.0,4.0,4.0,3.0,3.0,9.0,5,0.67,75.0,0,1,150,6,R0626
38,3,2,2,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,5,4,5,5,5,6,3,3,4,4,3,5,3,3,5,4,3,4,3,3,4.5,1.0,3.67,4.51,8.4,5.0,5,0.7119,6.67,0,0,30,7,R0627
49,3,4,5,Male,PrivateSector,Western,OneTimePurchase,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,1,0,1,1,1,2,3,5,3,4,4,5,4,4,2,4,3,4,5,3,3,4,4,5,2.75,2.0,3.67,3.28,4.5,7.0,5,0.6469,10.91,0,0,30,6,R0628
30,2,3,3,NonBinary,Freelancer,EastAsian,PayPerFeature,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,2,1,1,0,1,2,3,3,2,5,5,4,4,3,4,4,5,2,2,4,3,4,5,4,6,2.88,6.0,3.83,3.54,4.56,8.0,3,0.7881,17.36,0,0,50,8,R0629
30,3,5,4,Male,BusinessOwner,ArabExpat,Freemium,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,1,1,1,1,1,3,2,2,3,3,4,5,4,4,3,2,5,1,3,4,4,5,5,4,5,2.88,6.0,4.33,4.04,4.76,9.0,5,0.6931,17.36,0,1,50,6,R0630
38,4,2,5,Female,PrivateSector,Western,Freemium,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,1,3,4,3,3,3,3,3,4,5,4,4,5,3,2,4,2,3,5,3,4,2.88,1.0,3.67,3.64,4.96,3.0,5,0.5169,17.36,0,0,50,4,R0631
33,5,5,1,Male,BusinessOwner,SouthAsian,Freemium,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5,1,1,0,0,1,4,5,3,2,4,7,4,4,4,4,5,4,2,4,5,4,3,3,2,4,3.62,3.0,3.67,4.61,6.44,8.0,4,0.5819,22.1,1,1,80,5,R0632
32,2,3,3,PreferNotSay,BusinessOwner,SouthAsian,PayPerFeature,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,1,4,4,5,3,4,5,4,4,5,4,3,5,2,2,4,4,5,5,4,3,4.38,1.0,4.5,4.39,8.16,3.0,4,0.64,11.42,0,0,50,5,R0633
43,5,1,4,Male,PartTime,SouthAsian,Freemium,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5,3,1,1,0,0,0,3,2,4,3,5,4,4,5,4,5,2,5,2,4,5,5,4,5,4,2,4.0,3.0,4.33,4.4,7.6,6.0,2,0.5631,7.5,0,0,30,4,R0634
35,3,4,4,Female,PrivateSector,SouthAsian,FreeWithAds,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,2,0,1,0,1,4,2,3,2,3,4,4,4,5,4,3,5,3,1,4,4,5,4,3,6,3.12,4.0,3.83,3.66,5.04,7.0,4,0.7231,16.03,0,0,50,7,R0635
40,3,4,5,Male,BusinessOwner,SouthAsian,AnnualSubscription,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,2,0,1,1,1,3,2,2,1,4,4,4,4,5,5,4,5,3,3,3,4,4,4,5,6,2.38,4.0,3.83,3.49,3.56,9.0,5,0.7881,33.61,0,1,80,8,R0636
34,3,5,2,Female,PrivateSector,ArabExpat,Freemium,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,2,0,0,0,0,2,1,5,2,4,5,5,5,4,5,2,5,3,1,5,4,3,5,5,5,3.38,1.0,4.17,3.59,5.76,2.0,0,0.6169,0.0,0,0,0,5,R0637
31,3,2,3,Male,Government,ArabExpat,Freemium,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,2,1,1,0,1,3,3,4,1,4,4,4,3,3,4,3,4,3,3,5,4,5,4,3,4,3.0,6.0,4.33,3.6,5.2,8.0,4,0.6931,16.67,0,0,50,6,R0638
29,3,4,3,Male,PrivateSector,Other,Freemium,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,1,1,3,3,3,1,3,5,5,5,3,4,4,4,2,4,4,4,4,5,5,4,2.88,3.0,4.5,3.64,4.96,7.0,5,0.705,17.36,0,0,50,6,R0639
50,3,4,3,Female,PrivateSector,SouthAsian,AnnualSubscription,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,2,0,0,1,0,4,2,2,1,4,3,5,4,5,5,3,5,2,4,4,3,3,4,4,6,2.12,1.0,3.5,3.36,3.04,6.0,3,0.635,23.58,0,1,50,6,R0640
30,5,3,4,Female,Freelancer,Western,FreeWithAds,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,1,5,2,5,3,4,4,3,3,5,2,5,4,2,2,5,5,3,5,4,5,3.75,1.0,4.33,4.28,6.5,4.0,4,0.6931,13.33,1,0,50,6,R0641
46,5,4,5,Female,PrivateSector,EastAsian,AnnualSubscription,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,1,1,0,1,2,4,2,3,3,2,5,3,5,4,5,5,4,1,3,3,3,4,4,7,2.75,6.0,3.17,3.78,4.1,9.0,4,0.5469,29.09,0,0,80,5,R0642
29,3,3,4,Female,PrivateSector,ArabExpat,MonthlySubscription,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,1,1,1,1,0,2,4,4,4,3,4,5,5,3,3,3,5,2,6,3,5,4,4,3,4,3.12,6.0,3.67,3.96,5.44,9.0,4,0.6469,9.62,0,0,30,6,R0643
50,3,3,4,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,2,0,0,0,1,2,3,3,1,3,3,4,5,4,5,5,4,2,2,3,3,4,4,5,5,2.38,1.0,4.0,3.49,3.76,5.0,4,0.67,21.01,0,1,50,6,R0644
30,3,3,1,Male,Freelancer,SouthAsian,MonthlySubscription,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,1,1,1,0,1,5,2,3,1,3,4,5,4,4,3,3,4,4,2,5,5,4,3,4,3,2.75,6.0,4.33,3.78,4.9,8.0,2,0.6281,18.18,0,0,50,5,R0645
39,4,3,4,Male,PrivateSector,Emirati,Freemium,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,1,0,0,5,3,3,2,3,7,5,2,4,4,5,4,3,2,5,5,4,4,5,6,3.0,4.0,4.67,4.1,4.8,8.0,3,0.6519,26.67,0,1,80,5,R0646
34,2,3,1,Male,BusinessOwner,SouthAsian,AnnualSubscription,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,1,4,4,5,1,5,4,3,5,5,4,3,4,3,3,5,3,5,4,2,3,4.12,1.0,4.0,4.46,7.64,4.0,3,0.54,7.28,0,0,30,4,R0647
32,3,2,4,Female,PrivateSector,EastAsian,Freemium,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,1,0,0,1,0,4,5,5,4,5,4,4,3,4,3,4,2,2,4,5,4,3,4,4,1,4.38,1.0,4.0,4.59,8.56,6.0,4,0.735,6.85,0,0,30,7,R0648
44,3,3,1,Male,PrivateSector,Emirati,AnnualSubscription,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,0,0,1,1,3,3,3,3,3,4,4,3,4,3,4,5,3,2,3,3,3,3,3,4,3.25,1.0,3.33,3.72,5.7,5.0,4,0.4931,15.38,0,0,50,4,R0649
28,2,3,3,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,1,1,1,0,0,5,4,5,5,5,5,3,5,5,5,3,4,2,1,5,4,3,5,4,3,4.5,5.0,4.0,4.6103,8.4,9.0,3,0.67,2.22,0,0,10,6,R0650
33,2,3,3,Female,PrivateSector,EastAsian,Freemium,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,3,1,0,0,0,1,2,4,2,4,3,4,4,2,4,3,5,1,4,4,5,4,4,3,7,2.88,3.0,4.17,3.24,4.36,5.0,1,0.8119,10.42,0,0,30,8,R0651
37,2,1,3,Female,PrivateSector,EastAsian,MonthlySubscription,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,3,1,0,0,1,1,5,1,5,4,5,5,5,5,5,3,3,5,1,4,5,5,3,4,3,2,4.12,1.0,4.0,4.46,7.84,6.0,6,0.605,2.43,0,0,10,5,R0652
47,5,2,2,Male,PrivateSector,SouthAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0,3,3,3,3,3,6,4,4,5,5,3,3,4,1,3,3,3,3,3,3,3.62,1.0,4.17,4.41,6.64,5.0,2,0.9419,2.76,0,1,10,10,R0653
36,2,3,4,Male,PartTime,Western,OneTimePurchase,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,1,0,1,0,4,4,4,1,2,3,4,4,5,5,4,4,3,6,3,3,2,4,5,3,2.88,3.0,3.33,3.34,5.16,7.0,3,0.6231,10.42,0,0,30,6,R0654
40,3,4,4,Male,Government,SouthAsian,MonthlySubscription,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,0,1,0,3,3,3,2,3,3,3,3,5,5,5,5,2,4,5,4,4,4,4,7,2.62,3.0,4.17,3.41,3.84,7.0,1,0.5519,19.08,0,0,50,4,R0655
38,3,2,3,Male,PrivateSector,SouthAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,1,1,1,0,0,3,2,3,3,3,5,5,4,3,4,4,5,2,2,5,4,5,4,3,3,3.0,6.0,4.17,4.1,5.4,9.0,2,0.8119,16.67,0,1,50,8,R0656
42,3,5,5,Male,PrivateSector,SouthAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,3,4,0,0,1,0,2,3,4,1,3,3,4,5,3,5,3,4,2,4,3,5,4,3,4,5,2.62,1.0,3.83,2.81,4.24,6.0,4,0.8531,30.53,0,0,80,9,R0657
43,2,5,4,Female,BusinessOwner,ArabExpat,Freemium,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,1,1,1,1,0,2,2,5,2,3,2,2,3,4,5,5,4,4,1,5,5,5,4,5,5,2.5,6.0,4.5,3.85,4.0,9.0,3,0.705,32.0,0,1,80,6,R0658
41,2,1,4,Female,PrivateSector,Other,FreeWithAds,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,1,0,1,0,0,3,3,4,4,4,5,5,5,4,4,3,5,2,5,5,2,5,5,4,2,3.75,3.0,4.33,4.28,7.1,7.0,4,0.7581,2.67,1,0,10,7,R0659
38,2,3,4,Female,PrivateSector,Emirati,MonthlySubscription,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,0,1,1,0,4,4,5,3,5,5,4,4,4,5,3,5,3,2,5,3,3,3,5,3,3.88,4.0,4.0,3.54,7.16,8.0,5,0.67,12.89,1,0,50,6,R0660
46,4,5,2,Male,Freelancer,ArabExpat,MonthlySubscription,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,3,1,0,1,0,3,2,3,3,3,3,4,5,5,4,4,4,2,2,4,3,3,5,5,4,2.5,2.0,4.0,3.25,4.2,9.0,4,0.735,60.0,0,1,150,7,R0661
54,3,3,5,Female,Freelancer,SouthAsian,AnnualSubscription,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,5,1,0,1,1,1,2,3,2,3,4,5,4,4,4,4,3,4,2,4,4,4,5,4,3,5,2.62,4.0,3.83,4.11,4.24,9.0,3,0.7881,19.08,0,1,50,8,R0662
34,2,1,3,Male,Government,ArabExpat,Freemium,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,1,2,4,5,4,5,5,5,4,4,4,4,3,2,1,4,3,3,3,3,2,4.0,1.0,3.17,4.4,7.6,3.0,3,0.5469,12.5,0,0,50,5,R0663
31,5,3,1,Male,PrivateSector,Emirati,OneTimePurchase,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,1,0,1,3,3,3,4,3,4,5,5,4,2,4,5,3,3,5,4,2,5,5,3,3.12,4.0,4.17,3.96,5.64,7.0,2,0.7469,16.03,0,0,50,7,R0664
30,3,5,2,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,1,3,2,2,5,3,5,5,3,3,5,5,1,5,5,4,4,4,4,3,2.88,3.0,4.17,3.64,5.16,5.0,3,0.7469,27.78,0,0,80,7,R0665
34,2,5,4,Male,Government,EastAsian,Freemium,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,2,1,0,0,1,2,3,3,4,3,4,5,3,4,3,5,5,2,4,3,4,4,3,4,2,2.88,3.0,3.67,3.54,5.36,6.0,5,0.5819,10.42,0,0,30,5,R0666
31,2,4,3,Male,PrivateSector,ArabExpat,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,1,0,1,0,1,3,1,3,1,3,2,5,5,5,3,2,4,2,1,3,4,3,4,4,4,2.62,4.0,3.67,3.51,4.44,6.0,3,0.6469,30.53,0,0,80,6,R0667
33,3,4,4,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,2,0,1,0,1,3,4,3,4,4,5,4,3,3,4,3,4,3,4,3,3,3,4,3,5,3.5,4.0,3.33,3.65,6.0,6.0,4,0.8831,8.57,1,0,30,10,R0668
31,3,2,1,Male,PrivateSector,SouthAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,1,1,0,1,0,3,4,2,2,4,4,4,4,3,4,3,5,2,4,3,3,5,3,5,2,3.0,3.0,3.67,3.9,5.6,8.0,5,0.7769,16.67,0,0,50,8,R0669
45,3,4,4,Female,PrivateSector,SouthAsian,FreeWithAds,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,0,0,1,3,2,3,2,3,3,3,4,4,4,4,5,2,4,3,5,4,4,4,6,2.88,1.0,4.0,3.54,4.56,4.0,4,0.54,27.78,0,0,80,4,R0670
34,3,3,4,Male,BusinessOwner,SouthAsian,Freemium,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,1,1,0,1,1,4,3,1,2,4,5,4,4,3,4,3,4,2,1,5,5,4,5,4,4,2.88,3.0,4.67,4.04,4.96,9.0,5,0.7169,17.36,0,1,50,6,R0671
45,2,4,2,Female,BusinessOwner,EastAsian,Freemium,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,4,1,1,0,0,1,4,4,4,3,4,7,3,5,4,4,5,4,2,4,4,4,5,4,3,4,3.5,3.0,3.83,4.35,6.2,6.0,1,0.7881,22.86,0,1,80,8,R0672
36,3,4,5,Male,Freelancer,Other,Freemium,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,1,0,1,1,3,2,4,2,3,3,5,5,5,4,4,4,2,4,4,4,3,5,3,4,3.25,3.0,3.83,4.03,5.7,7.0,3,0.5281,0.0,0,0,0,4,R0673
31,3,1,1,Male,PrivateSector,SouthAsian,AnnualSubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,0,1,1,3,4,4,5,5,4,4,4,5,5,2,4,4,3,4,4,3,4,4,4,4.12,2.0,4.0,4.46,7.44,8.0,4,0.735,2.43,1,0,10,7,R0674
42,3,4,5,Female,PrivateSector,SouthAsian,PayPerFeature,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,0,0,1,5,4,2,3,3,3,4,2,4,4,5,5,2,3,5,4,2,4,3,5,2.88,3.0,3.67,3.54,4.76,6.0,4,0.7119,17.36,0,0,50,7,R0675
35,3,3,3,Male,Government,EastAsian,Freemium,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,4,1,0,1,1,1,2,2,3,4,3,4,5,5,3,4,4,4,3,5,3,3,4,4,4,5,3.12,4.0,3.67,4.16,5.24,9.0,4,0.7769,25.64,0,1,80,8,R0676
33,2,2,4,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,0,0,0,3,2,3,2,4,4,5,4,5,4,4,5,2,1,4,3,5,5,5,4,3.38,3.0,4.5,3.79,5.96,5.0,2,0.705,8.88,0,0,30,6,R0677
47,5,3,3,Male,PartTime,ArabExpat,Freemium,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,3,1,0,0,1,2,2,2,2,3,2,4,4,5,5,4,5,1,3,2,4,2,4,4,4,2.0,3.0,3.17,3.0,3.2,6.0,2,0.5469,40.0,0,1,80,5,R0678
35,2,3,1,Male,PrivateSector,SouthAsian,AnnualSubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,1,1,1,1,1,4,3,3,5,4,4,4,5,4,4,5,5,3,3,4,4,4,5,4,6,3.5,6.0,4.0,4.35,5.8,9.0,3,0.8,14.29,1,1,50,8,R0679
40,5,5,3,Male,Government,EastAsian,Freemium,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,4,1,1,1,1,1,2,4,3,1,3,5,4,5,3,4,5,4,1,5,4,4,4,3,4,4,2.88,6.0,3.83,4.04,4.96,9.0,4,0.7881,17.36,0,1,50,8,R0680
40,2,3,2,Male,PrivateSector,ArabExpat,Freemium,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,1,0,1,3,4,2,3,3,4,4,5,4,3,4,4,2,5,4,3,5,5,6,2.62,1.0,4.5,3.71,4.04,6.0,3,0.77,30.53,0,0,80,7,R0681
30,5,3,2,Female,Government,EastAsian,MonthlySubscription,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,1,0,0,1,1,2,3,3,3,4,4,4,4,4,4,5,4,2,4,5,5,3,4,3,6,3.12,1.0,4.17,3.96,5.04,6.0,4,0.8769,16.03,0,0,50,9,R0682
33,3,3,3,Male,PrivateSector,EastAsian,Freemium,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,2,0,0,1,0,1,1,3,3,3,3,5,3,4,3,3,5,2,3,5,3,4,4,2,4,2.62,1.0,3.83,3.41,4.44,5.0,4,0.6581,30.53,0,0,80,6,R0683
32,3,2,4,Male,PrivateSector,SouthAsian,AnnualSubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,1,4,4,4,5,5,6,4,3,5,5,3,4,1,3,4,4,4,4,4,2,4.5,0.0,4.0,4.45,8.56,3.0,5,0.67,0.0,0,0,0,6,R0684
36,3,4,4,Male,PrivateSector,EastAsian,AnnualSubscription,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,5,1,0,0,1,1,3,3,5,3,3,5,3,4,3,4,5,4,4,1,3,5,5,3,4,5,3.5,1.0,4.0,4.55,6.0,8.0,4,0.54,42.86,1,1,150,4,R0685
39,5,5,4,Male,PartTime,EastAsian,OneTimePurchase,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,0,1,0,1,3,3,4,3,5,4,4,5,5,4,3,4,1,3,4,5,4,5,4,3,3.62,4.0,4.17,4.01,6.64,6.0,4,0.5519,2.76,0,0,10,4,R0686
33,2,2,4,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,2,1,0,0,0,0,5,3,5,5,4,5,4,5,4,5,3,4,3,1,5,3,5,4,4,4,4.12,1.0,4.0,4.26,7.44,3.0,3,0.8,7.28,0,0,30,8,R0687
30,2,4,2,Male,BusinessOwner,SouthAsian,Freemium,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1,1,1,1,0,3,4,3,3,5,4,4,5,4,2,4,4,1,3,3,5,5,4,3,5,3.25,6.0,3.83,4.03,5.5,9.0,3,0.7881,24.62,0,0,80,8,R0688
46,3,1,4,NonBinary,Freelancer,Emirati,OneTimePurchase,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,2,3,3,5,4,3,3,5,5,4,3,5,4,3,4,4,2,3,4,5,3.25,6.0,3.5,3.82,5.5,8.0,3,0.7,24.62,0,0,80,7,R0689
31,2,4,3,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,3,1,1,1,1,5,3,4,2,4,5,5,4,3,3,4,5,3,6,4,3,4,4,4,5,3.5,6.0,4.0,3.55,6.0,9.0,6,0.735,8.57,0,0,30,7,R0690
43,3,3,5,Female,Freelancer,SouthAsian,PayPerFeature,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,0,0,0,1,3,2,4,1,3,2,3,4,4,4,4,5,3,3,4,5,3,4,4,6,2.75,1.0,4.0,3.38,4.3,5.0,5,0.475,18.18,0,1,50,3,R0691
43,5,4,3,Male,PrivateSector,ArabExpat,PayPerFeature,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,2,1,0,0,1,2,1,1,2,3,5,3,4,3,4,4,5,2,3,3,3,4,4,5,6,2.0,3.0,3.83,3.04,3.0,6.0,5,0.5281,40.0,0,0,80,4,R0692
