Q1_AgeRaw,Q3_Education,Q5_IncomeTier_Imputed,Q7_YearsDubai,Q2_Gender_Label,Q4_Employment_Label,Q6_Nationality_Label,Q2_Gender_1,Q2_Gender_2,Q2_Gender_3,Q2_Gender_4,Q4_Employment_1,Q4_Employment_2,Q4_Employment_3,Q4_Employment_4,Q4_Employment_5,Q6_Nationality_1,Q6_Nationality_2,Q6_Nationality_3,Q6_Nationality_4,Q6_Nationality_5,Q6_Nationality_6,Q6_Nationality_7,Q9_ReviewFrequency,Q10_NumCurrencies,Q12_SavingsPct,Q8_Spreadsheet,Q8_MobileBanking,Q8_DedicatedApp,Q8_Paper,Q8_NoTracking,Q11_Remittance,Q11_FX,Q11_Ecommerce,Q11_Investment,Q11_BillSplit,Q11_Subscriptions,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_MultiBankTimeConsuming,Q13_DissatisifiedTools,Q13_UnexpectedExpenses,Q13_HealthUnderstanding,Q13_Overspent,Q14_BiggestChallenge,Q15_MoneyLost,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q16_HealthDashboard,Q18_UAEBankIntegration,Q18_RemittancePlatform,Q19_PrivacyConcern,Q17_InterfacePref_Label,Q17_InterfacePref_1,Q17_InterfacePref_2,Q17_InterfacePref_3,Q17_InterfacePref_4,Q17_InterfacePref_5,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_ComfortableAutocat,Q26_WouldRecommend,Q26_LikelySwitch,Q26_TrustRegulatory,Q24_DownloadLikelihood,Q31_ConfidenceAI,Q27_CurrentSatisfaction,Derived_PainComposite,Derived_TechAffinity,Derived_AdoptionAttitude,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,Flag_ValueSeeker,Flag_MultiCurrencyUser,Q20_WTP_Binary
47,5,3,3,Male,PartTime,ArabExpat,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,4,3,0,1,0,0,0,1,1,0,0,0,0,2,2,2,1,2,3,1,3,3,2,4,4,5,5,4,4,5,4,1,Both,0,0,1,0,0,2,4,2,4,3,4,5,3,4,2.0,3.0,3.17,3.2,6.0,2,0.5169,0,1,1
35,2,3,1,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,1,0,1,1,0,0,1,0,0,1,1,0,4,3,3,3,5,4,2,4,1,4,4,5,4,4,5,4,5,3,3,MobileOnly,1,0,0,0,0,4,4,4,5,3,4,8,4,6,3.5,6.0,4.0,5.8,9.0,3,0.74,1,1,1
40,5,5,3,Male,Government,EastAsian,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,4,1,0,1,1,0,0,1,0,0,1,1,1,2,4,3,4,1,3,3,3,2,5,4,5,3,4,5,4,4,3,1,Both,0,0,1,0,0,4,4,4,3,4,4,8,7,4,2.88,6.0,3.83,4.96,9.0,4,0.7731,0,1,1
40,2,3,2,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1,1,0,0,0,0,0,0,1,1,0,1,1,3,4,1,2,3,3,4,2,3,4,4,5,4,3,5,4,4,4,MobileOnly,1,0,0,0,0,5,4,3,5,5,5,7,2,6,2.62,1.0,4.5,4.04,6.0,3,0.695,0,0,1
30,5,3,2,Female,Government,EastAsian,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,1,1,0,1,0,1,2,3,3,3,3,4,3,4,2,4,4,4,4,4,5,3,4,3,2,Both,0,0,1,0,0,5,5,3,4,5,3,9,5,6,3.12,1.0,4.17,5.04,6.0,4,0.8169,0,0,1
33,3,3,3,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,2,1,0,0,0,0,0,1,1,1,1,0,1,1,3,2,3,3,3,5,1,3,5,3,4,3,3,4,5,4,2,Both,0,0,1,0,0,5,3,4,4,5,2,6,3,4,2.62,1.0,3.83,4.44,5.0,4,0.6131,0,0,0
32,3,2,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,1,1,0,0,0,1,1,1,1,0,1,1,4,4,4,5,5,5,4,5,4,6,4,3,5,5,3,4,4,4,1,Both,0,0,1,0,0,4,4,4,4,4,4,6,6,2,4.5,0.0,4.0,8.56,3.0,5,0.67,0,0,0
36,3,4,4,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0,0,0,0,0,1,0,1,1,0,1,3,3,5,3,3,3,5,3,6,5,3,4,3,4,5,2,4,4,4,Both,0,0,1,0,0,3,5,5,3,4,4,4,4,5,3.5,1.0,4.0,6.0,8.0,4,0.54,1,1,1
39,5,5,4,Male,PartTime,EastAsian,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,1,0,0,1,0,0,1,1,1,0,0,1,3,3,4,3,3,5,3,5,1,4,4,5,5,4,3,4,4,4,1,WebOnly,0,1,0,0,0,4,5,4,5,3,4,4,5,3,3.62,4.0,4.17,6.64,6.0,4,0.5669,0,0,0
33,2,2,4,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2,1,1,0,0,0,0,0,1,0,0,1,1,5,3,5,5,5,4,1,5,4,5,4,5,4,5,3,3,4,5,3,MobileOnly,1,0,0,0,0,5,3,5,4,3,4,8,6,4,4.12,1.0,4.0,7.44,3.0,3,0.77,0,0,0
30,2,4,2,Male,BusinessOwner,SouthAsian,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,1,0,1,1,0,0,0,1,0,1,0,1,3,4,3,2,3,5,3,3,1,4,4,5,4,2,4,4,4,5,1,NoPreference,0,0,0,0,1,3,5,5,4,3,3,8,5,5,3.25,6.0,3.83,5.5,9.0,3,0.7431,0,0,1
46,3,1,4,NonBinary,Freelancer,Emirati,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,1,0,1,1,0,0,1,0,0,0,1,1,2,3,3,2,5,4,3,4,1,3,3,5,5,4,3,4,5,3,4,WhatsApp,0,0,0,1,0,4,4,2,3,4,4,7,2,5,3.25,6.0,3.5,5.5,8.0,3,0.625,0,0,1
31,2,4,3,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,1,1,1,0,0,1,1,1,1,1,1,5,3,4,4,2,4,3,3,1,5,5,4,3,3,4,4,5,4,3,Both,0,0,1,0,0,4,3,4,4,5,4,7,4,5,3.5,6.0,4.0,6.0,9.0,6,0.69,0,0,0
43,3,3,5,Female,Freelancer,SouthAsian,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,3,0,0,0,0,0,1,1,1,0,1,1,3,2,4,3,1,3,3,3,1,2,3,4,4,4,4,4,5,4,3,Both,0,0,1,0,0,4,5,3,4,4,4,3,3,6,2.75,1.0,4.0,4.3,5.0,5,0.475,0,1,1
43,5,4,3,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,2,1,1,0,0,0,1,1,1,0,1,1,2,1,1,3,2,3,1,2,3,5,3,4,3,4,4,5,5,4,2,Both,0,0,1,0,0,3,3,4,4,4,5,4,1,6,2.0,3.0,3.83,3.0,6.0,5,0.4831,0,0,1
47,5,2,1,Female,PartTime,SouthAsian,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,0,0,0,1,1,1,1,1,0,0,1,4,3,5,2,3,4,5,5,7,4,3,4,5,5,4,4,5,5,1,WhatsApp,0,0,0,1,0,3,4,4,4,4,3,5,4,2,3.88,0.0,3.67,7.36,3.0,4,0.5669,0,0,0
29,3,4,3,Male,PrivateSector,African,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0,0,0,1,0,1,1,4,2,2,3,2,3,3,5,5,3,5,5,4,4,3,5,3,4,1,WhatsApp,0,0,0,1,0,4,5,4,5,3,3,7,5,6,3.0,1.0,4.0,4.8,4.0,3,0.705,0,0,1
33,5,4,2,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,1,1,1,1,0,0,1,1,1,1,0,0,2,2,4,1,2,3,2,2,2,4,5,5,3,4,4,5,4,4,1,WhatsApp,0,0,0,1,0,3,3,5,5,4,4,6,4,5,2.25,6.0,4.0,3.5,9.0,4,0.64,0,0,1
34,2,3,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,1,1,1,0,0,0,1,0,1,1,1,1,5,4,4,1,4,5,3,5,4,5,4,4,5,4,3,4,5,4,1,Both,0,0,1,0,0,4,4,5,5,4,4,5,3,1,3.88,3.0,4.33,7.56,9.0,5,0.5981,1,1,1
46,3,4,5,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,2,1,1,1,0,0,0,0,0,0,0,0,2,2,3,2,2,3,1,2,6,3,5,3,4,5,4,5,5,4,1,NoPreference,0,0,0,0,1,3,5,4,5,4,5,6,3,7,2.12,6.0,4.33,3.0,8.0,0,0.6481,0,0,1
32,3,2,1,Female,PartTime,ArabExpat,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,1,1,0,0,1,3,5,5,3,4,5,3,4,1,4,5,4,4,5,3,3,4,5,3,Both,0,0,1,0,0,5,4,3,4,4,5,7,3,1,4.0,1.0,4.17,7.8,4.0,3,0.6869,1,0,1
34,3,3,2,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,1,1,0,0,3,2,4,3,3,1,1,4,2,3,4,4,5,2,3,3,5,4,2,WebOnly,0,1,0,0,0,3,4,2,4,4,3,8,1,6,2.62,1.0,3.33,4.04,4.0,3,0.6481,0,0,1
37,5,4,4,Male,Freelancer,SouthAsian,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,3,1,1,0,0,0,0,1,0,1,0,0,0,3,4,5,4,3,5,3,5,4,4,4,5,4,5,3,5,4,5,2,MobileOnly,1,0,0,0,0,4,3,4,5,3,4,4,4,4,4.0,1.0,3.83,7.2,3.0,2,0.5281,1,0,1
37,2,3,4,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,2,0,0,0,0,0,1,1,0,0,1,1,4,5,5,4,3,5,5,5,2,4,4,4,4,4,3,3,5,4,1,Both,0,0,1,0,0,4,4,4,4,5,4,6,5,3,4.5,1.0,4.17,8.4,3.0,4,0.6669,0,0,0
31,3,4,2,Male,BusinessOwner,EastAsian,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,1,0,1,0,0,0,1,1,1,1,0,0,3,1,3,3,1,2,2,3,6,4,4,4,4,4,2,5,5,5,2,Both,0,0,1,0,0,5,5,5,4,5,3,10,8,5,2.25,3.0,4.5,3.5,7.0,4,0.935,0,0,1
51,2,4,5,NonBinary,PrivateSector,EastAsian,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,2,0,0,0,0,0,1,1,0,0,0,1,1,3,3,2,1,4,1,3,2,4,4,4,4,4,5,4,5,4,1,MobileOnly,1,0,0,0,0,3,4,3,4,4,5,5,4,5,2.25,1.0,3.83,3.5,5.0,3,0.5781,0,1,1
28,2,3,3,Female,PrivateSector,ArabExpat,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,1,0,0,0,1,0,1,0,1,1,4,3,3,4,5,3,2,3,5,5,5,4,3,4,3,4,4,4,2,Both,0,0,1,0,0,3,3,3,5,4,2,7,5,4,3.38,3.0,3.33,5.96,6.0,4,0.6581,0,0,1
29,1,2,2,Female,PrivateSector,EastAsian,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,1,0,0,1,0,1,0,1,0,4,2,4,3,1,4,2,4,5,4,5,4,4,4,3,4,5,3,3,Both,0,0,1,0,0,3,4,5,4,4,3,7,8,6,3.0,6.0,3.83,4.8,8.0,3,0.7381,0,0,1
34,5,5,1,Female,Freelancer,EastAsian,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,3,1,1,1,1,0,0,0,1,1,1,0,1,3,3,3,4,1,4,3,3,3,5,4,4,3,5,5,3,3,3,3,NoPreference,0,0,0,0,1,4,3,4,4,5,4,8,6,5,3.0,6.0,4.0,5.0,9.0,4,0.77,0,0,0
44,5,4,5,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,0,1,0,0,0,1,1,1,0,1,1,3,3,5,2,3,3,2,2,2,2,3,3,4,5,4,5,5,5,2,Both,0,0,1,0,0,4,4,4,4,5,3,6,6,5,2.88,3.0,4.0,4.76,6.0,5,0.67,0,0,1
43,3,2,3,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,1,0,0,0,1,0,1,0,1,1,2,2,2,3,5,4,1,3,1,3,4,3,5,4,5,5,5,4,4,Both,0,0,1,0,0,3,3,3,3,4,5,6,3,5,2.75,3.0,3.5,4.5,6.0,4,0.59,0,0,1
30,3,3,4,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,1,0,0,0,1,0,1,0,1,1,2,2,5,3,3,3,2,4,5,3,5,5,3,4,4,3,5,5,3,Both,0,0,1,0,0,3,5,3,4,4,3,1,1,4,3.0,3.0,3.67,5.2,6.0,4,0.3219,0,0,1
32,2,4,3,Male,Freelancer,SouthAsian,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,4,1,1,0,0,0,0,1,0,1,0,1,0,4,4,5,3,5,5,5,5,3,6,3,5,5,5,4,4,4,5,3,Both,0,0,1,0,0,4,5,4,3,4,4,3,5,3,4.5,1.0,4.0,8.4,4.0,3,0.505,0,1,0
37,2,4,4,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,1,0,1,1,0,1,1,1,0,0,2,4,3,3,1,4,2,2,3,2,4,4,5,3,3,4,3,2,3,MobileOnly,1,0,0,0,0,5,3,5,4,4,4,5,4,5,2.62,2.0,4.17,4.24,6.0,3,0.6019,0,0,1
36,2,3,5,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,1,0,1,1,1,1,0,1,4,2,3,4,4,5,3,5,1,4,4,4,5,4,3,4,4,5,1,MobileOnly,1,0,0,0,0,3,3,3,5,5,3,4,2,3,3.75,1.0,3.67,6.9,5.0,5,0.4869,0,0,0
35,2,4,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,3,1,1,0,0,1,0,1,1,1,1,0,1,4,3,4,4,4,5,5,5,1,5,4,4,5,5,3,4,5,5,1,WhatsApp,0,0,0,1,0,5,4,3,4,4,4,6,4,5,4.25,1.0,4.0,7.5,6.0,5,0.64,1,0,1
48,5,2,4,Male,BusinessOwner,EastAsian,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,1,0,1,0,1,1,2,4,3,2,2,4,3,3,3,2,4,3,4,5,3,5,5,4,3,MobileOnly,1,0,0,0,0,4,5,3,4,3,3,6,1,7,2.88,1.0,3.67,4.36,4.0,4,0.5719,0,0,1
47,3,4,3,NonBinary,BusinessOwner,ArabExpat,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,2,0,1,1,0,0,0,0,1,1,0,1,2,3,3,2,1,3,2,4,4,3,3,4,3,4,4,4,4,3,2,MobileOnly,1,0,0,0,0,4,2,3,3,3,3,6,3,7,2.5,6.0,3.0,3.6,9.0,3,0.555,0,1,1
36,2,5,4,Male,Freelancer,EastAsian,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,1,0,0,1,0,0,1,0,1,1,0,1,2,3,3,2,2,4,2,4,1,4,4,4,3,4,4,4,3,3,1,WhatsApp,0,0,0,1,0,2,4,3,5,3,5,8,6,4,2.75,4.0,3.67,4.7,9.0,4,0.7469,0,0,1
36,1,4,4,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,2,1,0,1,0,0,1,1,1,0,0,1,2,2,4,4,3,3,1,3,2,2,3,4,4,4,3,4,5,3,2,Both,0,0,1,0,0,5,4,4,5,2,2,6,5,6,2.75,4.0,3.67,4.3,6.0,4,0.6319,0,0,1
41,2,4,3,Male,PrivateSector,Western,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,1,0,1,0,1,0,1,0,1,0,0,1,4,4,4,5,3,4,4,3,2,4,5,5,3,4,4,3,4,4,2,Both,0,0,1,0,0,5,4,4,3,4,4,1,1,6,3.88,3.0,4.0,6.56,7.0,3,0.345,1,1,1
36,3,2,5,Female,PrivateSector,Western,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,1,0,0,1,1,1,0,0,0,3,4,4,4,1,3,3,4,2,3,4,3,3,3,3,4,5,4,2,Both,0,0,1,0,0,4,4,4,4,5,4,7,4,4,3.25,4.0,4.17,5.7,6.0,3,0.7019,0,0,0
32,5,5,2,Female,PrivateSector,Emirati,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,2,0,1,0,0,0,1,0,0,1,1,1,1,3,4,1,5,5,2,3,3,5,4,2,5,3,4,4,3,5,1,WebOnly,0,1,0,0,0,4,4,4,3,4,5,6,5,3,3.0,3.0,4.0,5.4,7.0,4,0.655,0,0,1
36,4,5,1,Female,Freelancer,SouthAsian,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,1,0,1,1,0,0,1,0,1,1,0,1,5,5,3,4,2,4,3,2,2,3,5,5,2,4,4,5,5,4,2,Both,0,0,1,0,0,3,2,5,4,5,2,8,8,3,3.5,6.0,3.5,6.4,9.0,4,0.765,1,1,1
33,4,5,1,Female,PrivateSector,Western,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,1,1,0,0,0,1,2,3,4,5,2,4,3,4,1,4,3,5,5,4,4,4,4,3,4,Both,0,0,1,0,0,5,4,4,4,5,5,6,2,3,3.38,1.0,4.5,6.16,4.0,3,0.645,0,0,0
30,3,4,3,Male,BusinessOwner,Emirati,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,1,1,1,3,2,2,3,2,4,3,5,4,4,5,4,5,3,5,5,5,3,3,MobileOnly,1,0,0,0,0,4,5,3,5,4,2,8,5,5,3.0,4.0,3.83,5.0,9.0,3,0.7431,0,0,1
35,2,4,4,Male,PrivateSector,Emirati,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,4,1,0,1,1,1,1,0,1,1,1,0,1,4,3,5,3,2,3,1,4,2,4,4,4,4,4,5,5,5,5,1,Both,0,0,1,0,0,4,3,3,4,3,4,10,6,6,3.12,5.0,3.5,5.04,9.0,4,0.835,0,1,0
37,2,4,3,Female,Freelancer,African,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,1,0,1,1,1,0,1,1,1,0,1,0,4,4,5,5,3,4,4,5,5,4,4,4,4,5,3,4,4,5,3,WebOnly,0,1,0,0,0,4,3,3,4,4,3,4,3,2,4.25,6.0,3.5,8.1,7.0,4,0.49,0,0,0
37,5,4,3,Male,PrivateSector,Western,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,1,0,1,0,1,1,0,1,1,0,4,3,3,3,1,4,3,3,6,2,3,4,5,4,3,3,5,5,3,MobileOnly,1,0,0,0,0,3,3,4,4,4,3,7,3,4,3.0,3.0,3.5,5.2,6.0,4,0.64,0,0,0
25,4,3,1,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,1,1,0,0,1,1,3,1,3,2,4,3,2,4,1,4,4,3,4,4,5,4,4,4,3,WhatsApp,0,0,0,1,0,2,3,4,3,5,4,5,2,5,2.75,1.0,3.5,4.5,4.0,4,0.525,0,0,1
38,2,3,4,NonBinary,PrivateSector,Western,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1,0,1,0,0,0,0,0,0,1,1,3,3,3,2,3,3,2,3,3,4,3,5,5,4,3,4,4,3,4,Both,0,0,1,0,0,4,4,3,2,5,3,10,8,5,2.75,4.0,3.5,4.5,6.0,2,0.865,0,0,0
32,3,4,1,Female,PrivateSector,EastAsian,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,3,1,1,1,0,0,1,1,1,1,1,1,3,4,4,2,3,4,3,5,3,3,5,4,4,4,5,3,4,3,1,MobileOnly,1,0,0,0,0,5,2,5,4,5,4,6,4,4,3.5,6.0,4.17,6.2,9.0,6,0.6519,1,0,1
29,3,3,4,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,2,1,0,1,0,0,1,1,1,0,0,1,4,4,4,3,4,5,2,2,7,3,4,4,3,4,3,2,5,5,2,Both,0,0,1,0,0,4,4,4,3,4,4,7,6,4,3.5,4.0,3.83,6.2,8.0,4,0.7081,1,1,1
32,3,3,2,Female,Freelancer,Emirati,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,0,1,4,4,5,3,2,4,2,4,2,3,4,4,4,3,5,3,4,2,3,WhatsApp,0,0,0,1,0,3,5,5,4,5,4,7,5,5,3.5,6.0,4.33,6.0,8.0,3,0.7281,0,0,0
42,5,2,5,Female,BusinessOwner,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,3,0,1,1,0,0,1,1,1,0,1,0,3,2,3,3,3,2,2,3,4,5,3,4,4,3,3,4,4,4,2,Both,0,0,1,0,0,3,4,3,3,4,3,6,6,5,2.62,6.0,3.33,4.24,7.0,4,0.6231,0,0,0
33,3,4,2,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,3,1,1,1,0,0,0,1,1,1,0,1,1,5,5,5,5,5,5,5,5,3,6,5,4,5,4,3,4,4,3,2,WebOnly,0,1,0,0,0,3,3,3,2,4,4,10,2,3,4.12,3.0,3.17,7.64,6.0,5,0.7519,1,0,1
34,2,1,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,1,1,1,0,0,0,0,0,0,4,5,5,4,3,5,3,4,4,6,4,5,4,5,4,4,5,4,3,Both,0,0,1,0,0,4,4,3,3,3,5,5,6,3,4.12,3.0,3.67,7.64,5.0,0,0.5969,0,0,0
42,2,5,3,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,1,0,0,1,0,0,1,0,1,2,2,2,3,3,3,1,2,2,3,3,5,3,4,4,5,4,4,4,Both,0,0,1,0,0,3,4,3,5,3,4,7,5,6,2.25,4.0,3.67,3.3,9.0,3,0.6819,0,0,1
43,2,5,2,Female,Freelancer,EastAsian,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,5,1,1,1,0,0,0,1,1,1,1,0,0,2,3,4,4,3,4,1,1,4,5,5,5,2,4,4,4,5,4,1,Both,0,0,1,0,0,3,4,4,5,3,5,8,7,5,2.75,3.0,4.0,4.5,9.0,4,0.785,0,1,1
46,3,4,5,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,3,0,0,0,0,0,1,1,0,0,1,1,2,2,3,2,2,4,2,3,2,3,3,4,4,4,5,4,5,3,2,Both,0,0,1,0,0,4,2,3,3,3,5,3,1,5,2.5,1.0,3.33,4.0,5.0,4,0.3981,0,1,0
43,2,4,5,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3,0,0,1,0,1,0,1,1,1,0,1,2,3,4,1,2,4,3,1,1,2,3,4,5,4,4,5,5,4,2,NoPreference,0,0,0,0,1,3,4,3,5,4,2,7,5,1,2.5,3.0,3.5,4.8,9.0,4,0.67,0,0,0
43,5,3,4,Male,PartTime,SouthAsian,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,3,0,0,1,0,0,1,1,1,0,0,0,2,2,4,3,1,4,1,5,1,3,2,4,4,4,4,4,4,2,3,MobileOnly,1,0,0,0,0,4,4,3,3,3,4,8,6,4,2.75,4.0,3.5,4.7,6.0,3,0.735,0,0,1
49,5,5,5,Female,BusinessOwner,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,2,1,0,1,0,0,1,0,1,0,0,1,2,2,2,2,1,2,2,4,3,3,4,4,5,5,4,4,5,4,2,NoPreference,0,0,0,0,1,5,4,5,3,4,3,6,5,5,2.12,4.0,4.0,3.24,8.0,3,0.655,0,1,0
40,2,4,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2,1,1,0,1,0,0,1,1,1,1,0,0,5,5,5,3,4,4,4,5,4,5,4,4,5,5,3,5,4,4,1,WhatsApp,0,0,0,1,0,4,4,4,4,4,5,6,6,4,4.38,4.0,4.17,7.96,7.0,4,0.6819,1,0,1
44,5,5,5,Female,BusinessOwner,ArabExpat,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,2,3,2,3,1,3,1,2,4,3,5,5,5,4,4,4,5,3,4,Both,0,0,1,0,0,4,3,3,2,3,2,7,4,6,2.12,3.0,3.0,3.04,5.0,0,0.62,0,0,0
43,2,3,4,Male,Government,Other,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,4,0,1,0,0,0,0,1,1,0,0,1,4,4,3,3,3,5,2,3,1,5,4,3,5,4,3,4,5,3,3,Both,0,0,1,0,0,3,4,3,5,5,5,7,3,7,3.38,3.0,4.17,5.36,5.0,3,0.6869,0,0,0
34,2,4,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,1,1,1,1,1,1,0,0,0,1,1,1,3,3,5,4,3,4,4,5,3,6,4,5,5,5,2,4,4,5,3,MobileOnly,1,0,0,0,0,5,2,3,4,4,3,5,1,4,3.88,5.0,3.5,6.96,9.0,3,0.51,1,0,1
26,2,4,2,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,1,0,0,0,1,1,1,0,1,1,4,3,4,2,3,4,2,5,1,4,4,5,4,2,4,5,5,5,1,Both,0,0,1,0,0,5,4,3,4,3,4,7,4,4,3.38,3.0,3.83,5.96,6.0,5,0.6781,0,0,1
39,3,3,4,Female,BusinessOwner,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,4,0,0,1,0,0,1,1,1,0,0,0,2,2,4,2,2,4,2,3,7,6,4,4,4,5,4,4,4,4,4,WhatsApp,0,0,0,1,0,3,4,4,4,4,4,7,6,6,2.62,4.0,3.83,4.04,7.0,3,0.7081,0,1,0
