Respondent_ID,Persona_Cluster,Q1_AgeRaw,Q3_Education,Q5_IncomeTier_Imputed,Q7_YearsDubai,Q10_NumCurrencies,Q12_SavingsPct,Q9_ReviewFrequency,Q8_MobileBanking,Q8_DedicatedApp,Q8_Spreadsheet,Q11_Remittance,Q11_FX,Q11_Investment,Q11_Subscriptions,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_MultiBankTimeConsuming,Q13_DissatisifiedTools,Q13_HealthUnderstanding,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q19_PrivacyConcern,Q24_DownloadLikelihood,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_WouldRecommend,Q27_CurrentSatisfaction,Q31_ConfidenceAI,Q29_NPS,Q20_WTP_Intent,Q21_WTP_AED,Q22_PricingModel,Derived_PainComposite,Derived_TechAffinity,Derived_AdoptionAttitude,Derived_FinancialStress,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,KMeans_Label,Cluster_Name
R0712,Struggling Expat,36,2,3,5,2,1,3,0,0,0,1,1,1,1,4,2,3,4,4,3,4,4,5,4,3,1,4,3,3,5,3,2,8,3,30,1,3.75,1.0,3.67,4.08,6.9,5.0,5,0.4869,3,Budget-Conscious Expats
R0713,Struggling Expat,35,2,4,4,3,1,5,0,0,1,1,1,1,1,4,3,4,4,4,5,4,4,5,5,3,1,6,5,4,4,5,4,6,2,10,6,4.25,1.0,4.0,4.53,7.5,6.0,5,0.64,3,Budget-Conscious Expats
R0714,Senior Finance Pro,48,5,2,4,3,2,1,0,0,0,1,0,0,1,2,4,3,2,2,3,4,3,4,5,3,3,6,4,5,4,7,1,8,2,50,3,2.88,1.0,3.67,3.54,4.36,4.0,4,0.5719,4,Finance Professionals
R0715,Senior Finance Pro,47,3,4,3,4,2,2,1,1,0,0,0,1,1,2,3,3,2,1,2,3,4,3,4,4,2,6,4,2,3,7,3,7,2,50,3,2.5,6.0,3.0,3.55,3.6,9.0,3,0.555,1,High-Value Nomads
R0716,High-Earning Nomad,36,2,5,4,3,1,2,0,1,0,1,0,1,1,2,3,3,2,2,2,4,4,3,4,4,1,8,2,4,5,4,6,8,2,80,4,2.75,4.0,3.67,3.78,4.7,9.0,4,0.7469,2,High-Value Nomads
R0717,Cautious Saver,36,1,4,4,2,2,3,0,1,1,1,1,0,1,2,2,4,4,3,1,3,4,4,4,3,2,6,5,4,5,6,5,8,1,30,2,2.75,4.0,3.67,3.28,4.3,6.0,4,0.6319,4,Finance Professionals
R0718,High-Earning Nomad,41,2,4,3,4,1,3,1,0,0,1,0,0,1,4,4,4,5,3,4,5,5,3,4,4,2,1,5,4,3,6,1,1,2,80,3,3.88,3.0,4.0,4.54,6.56,7.0,3,0.345,3,Budget-Conscious Expats
R0719,Tech-Savvy Millennial,36,3,2,5,3,1,2,0,1,0,1,1,0,0,3,4,4,4,1,3,4,3,3,3,3,2,7,4,4,4,4,4,7,4,50,6,3.25,4.0,4.17,4.03,5.7,6.0,3,0.7019,0,Digital-First Millennials
R0720,Cautious Saver,32,5,5,2,2,2,4,1,0,0,1,0,1,1,1,3,4,1,5,2,4,2,5,3,4,1,6,4,4,3,3,5,8,2,50,3,3.0,3.0,4.0,3.4,5.4,7.0,4,0.655,0,Digital-First Millennials
R0721,High-Earning Nomad,36,4,5,1,4,1,2,1,1,0,1,0,1,1,5,5,3,4,2,3,5,5,2,4,4,2,8,3,2,4,3,8,10,1,50,4,3.5,6.0,3.5,4.35,6.4,9.0,4,0.765,2,High-Value Nomads
R0722,Tech-Savvy Millennial,33,4,5,1,3,3,3,0,0,0,1,1,0,1,2,3,4,5,2,3,3,5,5,4,4,4,6,5,4,4,3,2,8,4,50,1,3.38,1.0,4.5,3.49,6.16,4.0,3,0.645,4,Finance Professionals
R0723,Tech-Savvy Millennial,30,3,4,3,3,1,1,0,1,0,0,0,1,1,3,2,2,3,2,3,5,4,5,3,5,3,8,4,5,5,5,5,9,2,50,1,3.0,4.0,3.83,3.9,5.0,9.0,3,0.7431,0,Digital-First Millennials
R0724,Cautious Saver,35,2,4,4,4,1,3,1,1,0,0,1,1,1,4,3,5,3,2,1,4,4,4,4,5,1,10,4,3,4,6,6,7,3,80,1,3.12,5.0,3.5,4.16,5.04,9.0,4,0.835,2,High-Value Nomads
R0725,Struggling Expat,37,2,4,3,2,1,2,1,1,0,1,1,0,0,4,4,5,5,3,4,4,4,4,5,3,3,4,4,3,4,2,3,7,3,10,2,4.25,6.0,3.5,4.32,8.1,7.0,4,0.49,3,Budget-Conscious Expats
R0726,Cautious Saver,37,5,4,3,2,2,2,1,0,0,1,1,1,0,4,3,3,3,1,3,3,4,5,4,3,3,7,3,3,4,4,3,9,4,50,3,3.0,3.0,3.5,3.4,5.2,6.0,4,0.64,4,Finance Professionals
R0727,Tech-Savvy Millennial,25,4,3,1,3,1,2,0,0,0,1,1,0,1,3,1,3,2,4,2,4,3,4,4,5,3,5,2,3,3,5,2,10,2,50,2,2.75,1.0,3.5,3.78,4.5,4.0,4,0.525,4,Finance Professionals
R0728,Cautious Saver,38,2,3,4,2,1,4,0,1,1,0,0,0,1,3,3,3,2,3,2,3,5,5,4,3,4,10,4,4,2,5,8,7,3,30,3,2.75,4.0,3.5,3.58,4.5,6.0,2,0.865,4,Finance Professionals
R0729,Tech-Savvy Millennial,32,3,4,1,2,3,2,1,1,1,1,1,1,1,3,4,4,2,3,3,5,4,4,4,5,1,6,5,2,4,4,4,9,1,30,2,3.5,6.0,4.17,3.35,6.2,9.0,6,0.6519,0,Digital-First Millennials
R0730,Tech-Savvy Millennial,29,3,3,4,4,2,3,0,1,1,1,1,0,1,4,4,4,3,4,2,4,4,3,4,3,2,7,4,4,3,4,6,7,1,50,2,3.5,4.0,3.83,4.05,6.2,8.0,4,0.7081,0,Digital-First Millennials
R0731,Tech-Savvy Millennial,32,3,3,2,2,1,2,1,1,1,0,1,0,1,4,4,5,3,2,2,4,4,4,3,5,3,7,3,5,4,5,5,6,3,50,3,3.5,6.0,4.33,3.95,6.0,8.0,3,0.7281,0,Digital-First Millennials
R0732,Cautious Saver,42,5,2,5,2,3,2,1,1,0,1,1,0,0,3,2,3,3,3,2,3,4,4,3,3,2,6,3,4,3,5,6,7,3,30,3,2.62,6.0,3.33,2.91,4.24,7.0,4,0.6231,1,High-Value Nomads
R0733,Struggling Expat,33,3,4,2,3,1,5,1,0,1,1,1,0,1,5,5,5,5,5,5,5,4,5,4,3,2,10,3,3,2,3,2,10,2,30,1,4.12,3.0,3.17,4.46,7.64,6.0,5,0.7519,3,Budget-Conscious Expats
R0734,Struggling Expat,34,2,1,4,2,1,4,0,1,0,0,0,0,0,4,5,5,4,3,3,4,5,4,5,4,3,5,4,4,3,3,6,7,3,10,4,4.12,3.0,3.67,4.26,7.64,5.0,0,0.5969,3,Budget-Conscious Expats
R0735,Senior Finance Pro,42,2,5,3,3,1,2,0,1,0,1,0,1,1,2,2,2,3,3,1,3,5,3,4,4,4,7,3,4,5,6,5,7,1,80,2,2.25,4.0,3.67,3.52,3.3,9.0,3,0.6819,1,High-Value Nomads
R0736,High-Earning Nomad,43,2,5,2,5,1,3,1,0,1,1,1,1,0,2,3,4,4,3,1,5,5,2,4,4,1,8,3,4,5,5,7,7,1,80,3,2.75,3.0,4.0,4.18,4.5,9.0,4,0.785,2,High-Value Nomads
R0737,Senior Finance Pro,46,3,4,5,4,3,2,0,0,0,1,1,0,1,2,2,3,2,2,2,3,4,4,4,5,2,3,4,2,3,5,1,6,4,50,5,2.5,1.0,3.33,3.25,4.0,5.0,4,0.3981,1,High-Value Nomads
R0738,Cautious Saver,43,2,4,5,3,3,1,0,1,0,0,1,1,1,2,3,4,1,2,3,3,4,5,4,4,2,7,3,4,5,1,5,7,4,30,2,2.5,3.0,3.5,3.05,4.8,9.0,4,0.67,1,High-Value Nomads
R0739,Senior Finance Pro,43,5,3,4,3,3,3,0,1,0,1,1,0,0,2,2,4,3,1,1,2,4,4,4,4,3,8,4,4,3,4,6,6,2,50,2,2.75,4.0,3.5,3.18,4.7,6.0,3,0.735,1,High-Value Nomads
R0740,Senior Finance Pro,49,5,5,5,4,2,3,0,1,1,1,0,0,1,2,2,2,2,1,2,4,4,5,5,4,2,6,5,4,3,5,5,6,5,0,6,2.12,4.0,4.0,3.36,3.24,8.0,3,0.655,1,High-Value Nomads
R0741,Struggling Expat,40,2,4,4,2,1,5,0,1,1,1,1,1,0,5,5,5,3,4,4,4,4,5,5,3,1,6,4,4,4,4,6,9,2,30,6,4.38,4.0,4.17,4.39,7.96,7.0,4,0.6819,3,Budget-Conscious Expats
R0742,Senior Finance Pro,44,5,5,5,3,1,3,1,0,0,0,0,0,0,2,3,2,3,1,1,5,5,5,4,4,4,7,4,3,2,6,4,2,3,80,4,2.12,3.0,3.0,3.46,3.04,5.0,0,0.62,1,High-Value Nomads
R0743,Cautious Saver,43,2,3,4,2,4,2,1,0,0,0,1,0,1,4,4,3,3,3,2,4,3,5,4,3,3,7,3,4,5,7,3,10,3,30,4,3.38,3.0,4.17,2.99,5.36,5.0,3,0.6869,4,Finance Professionals
R0744,Struggling Expat,34,2,4,4,2,1,4,1,1,1,0,0,1,1,3,3,5,4,3,4,4,5,5,5,2,3,5,5,2,4,4,1,5,2,30,6,3.88,5.0,3.5,4.14,6.96,9.0,3,0.51,3,Budget-Conscious Expats
R0745,Tech-Savvy Millennial,26,2,4,2,3,1,3,1,0,0,1,1,0,1,4,3,4,2,3,2,4,5,4,2,4,1,7,5,4,4,4,4,8,2,50,2,3.38,3.0,3.83,4.09,5.96,6.0,5,0.6781,0,Digital-First Millennials
R0746,High-Earning Nomad,39,3,3,4,4,4,4,0,1,0,1,1,0,0,2,2,4,2,2,2,4,4,4,5,4,4,7,3,4,4,6,6,6,5,0,4,2.62,4.0,3.83,3.01,4.04,7.0,3,0.7081,1,High-Value Nomads
R0747,Senior Finance Pro,54,3,4,5,4,3,2,0,0,1,0,1,0,1,3,3,2,2,2,4,4,3,5,5,5,2,3,3,3,4,5,3,5,1,80,1,2.62,0.0,3.33,3.31,4.24,5.0,4,0.4281,1,High-Value Nomads
R0748,Struggling Expat,32,2,3,2,2,1,3,1,0,0,1,1,1,1,5,3,5,3,2,4,3,5,5,5,4,1,7,5,3,4,4,5,6,3,10,2,4.0,3.0,4.17,4.2,7.2,7.0,4,0.7169,3,Budget-Conscious Expats
R0749,High-Earning Nomad,49,3,3,3,4,1,2,1,1,0,1,1,0,1,4,4,1,3,2,4,5,4,4,4,4,2,7,3,4,5,2,6,5,1,80,4,3.12,6.0,4.0,4.16,5.84,9.0,4,0.72,2,High-Value Nomads
R0750,Struggling Expat,42,5,4,4,4,2,4,1,0,0,1,1,1,1,4,3,4,4,4,4,3,4,5,5,3,2,5,4,4,4,2,6,8,2,10,2,4.12,3.0,4.33,4.36,7.84,9.0,5,0.6431,3,Budget-Conscious Expats
R0751,Tech-Savvy Millennial,32,2,3,4,4,3,1,0,0,0,0,0,0,1,4,3,4,3,2,5,4,4,5,3,3,3,8,5,4,4,5,8,7,1,50,2,3.75,1.0,4.0,3.88,6.5,5.0,2,0.8,0,Digital-First Millennials
R0752,High-Earning Nomad,36,3,4,2,5,1,3,0,1,1,1,1,0,0,1,3,3,5,3,4,5,5,4,5,5,2,7,5,3,4,5,7,9,2,80,2,3.38,4.0,4.33,4.49,5.76,8.0,4,0.7581,2,High-Value Nomads
R0753,Struggling Expat,34,1,2,3,3,2,4,0,0,1,1,1,0,1,3,3,5,1,4,3,4,3,5,4,2,2,6,4,4,4,1,5,9,1,10,1,3.62,1.0,4.33,3.91,7.04,4.0,4,0.6781,3,Budget-Conscious Expats
R0754,Senior Finance Pro,51,4,4,5,3,1,3,1,1,0,1,0,1,0,3,2,2,3,2,2,3,4,5,5,4,2,7,3,4,4,5,4,0,4,50,2,2.38,6.0,4.0,3.59,3.76,9.0,4,0.69,1,High-Value Nomads
R0755,Tech-Savvy Millennial,30,2,3,2,4,1,2,1,1,0,0,0,0,1,3,2,3,4,3,3,4,3,4,4,3,3,7,5,5,4,6,8,10,4,50,5,3.12,6.0,4.33,4.16,5.04,9.0,2,0.7731,0,Digital-First Millennials
R0756,Cautious Saver,45,4,3,5,2,1,4,0,0,0,1,0,0,1,3,5,3,4,4,3,3,5,5,4,4,4,6,4,3,4,1,6,7,3,30,2,3.75,1.0,3.5,4.08,7.3,3.0,4,0.635,3,Budget-Conscious Expats
R0757,Struggling Expat,35,2,4,4,2,2,4,0,0,1,1,0,0,1,4,2,5,1,2,4,5,4,5,5,3,2,4,5,3,5,2,3,10,3,10,2,3.5,1.0,4.17,3.65,6.6,3.0,3,0.5369,3,Budget-Conscious Expats
R0758,Struggling Expat,31,2,1,3,2,1,3,0,0,0,1,1,0,1,3,3,4,5,3,3,5,5,5,5,4,1,3,3,4,3,4,1,9,2,30,2,3.75,1.0,3.67,4.08,6.7,3.0,3,0.4219,3,Budget-Conscious Expats
R0759,High-Earning Nomad,36,3,5,5,3,1,2,1,1,0,1,0,1,1,2,3,4,3,2,3,5,5,4,4,5,3,9,4,4,3,6,7,7,3,80,6,2.88,6.0,3.67,3.84,4.56,9.0,4,0.8119,2,High-Value Nomads
R0760,Cautious Saver,40,2,3,5,3,1,2,0,0,0,0,0,0,1,3,1,4,3,2,1,4,4,4,5,3,1,6,4,2,3,4,6,7,4,30,5,2.62,1.0,3.17,3.71,4.44,4.0,2,0.6119,4,Finance Professionals
R0761,Tech-Savvy Millennial,32,2,3,3,3,3,2,1,0,1,0,0,0,1,2,5,3,5,2,2,4,5,4,3,4,2,10,4,5,3,5,7,7,1,30,2,3.12,3.0,4.0,3.36,5.24,6.0,2,0.885,0,Digital-First Millennials
R0762,Senior Finance Pro,45,3,3,5,4,1,1,1,0,0,0,0,0,1,2,2,3,2,2,3,5,4,3,5,5,3,6,4,4,3,5,2,6,3,50,2,2.5,3.0,3.67,3.85,4.0,7.0,2,0.5869,1,High-Value Nomads
R0763,Tech-Savvy Millennial,35,3,3,4,3,2,3,1,0,0,0,0,0,1,3,3,2,4,2,4,4,5,3,3,3,3,6,4,5,4,3,4,5,1,30,2,3.12,3.0,4.17,3.66,5.64,6.0,2,0.6519,0,Digital-First Millennials
R0764,Cautious Saver,47,2,4,5,4,1,4,0,0,0,0,1,1,1,5,5,5,5,5,5,3,4,3,4,3,3,10,4,3,4,4,3,10,2,30,2,3.0,0.0,3.67,4.1,5.2,7.0,4,0.8019,2,High-Value Nomads
R0765,Tech-Savvy Millennial,30,2,5,4,3,2,1,1,0,0,1,0,1,1,4,4,3,2,3,2,5,4,4,4,3,3,9,4,3,5,4,8,6,3,50,1,3.25,3.0,3.83,3.72,5.7,8.0,4,0.8381,0,Digital-First Millennials
R0766,Struggling Expat,38,5,2,3,2,1,3,0,1,0,1,0,0,1,4,4,4,3,5,4,4,4,4,4,4,3,5,4,3,5,3,4,5,3,30,1,4.25,4.0,3.67,4.32,7.9,6.0,3,0.5669,3,Budget-Conscious Expats
R0767,Cautious Saver,34,1,3,3,2,2,3,0,0,1,1,1,0,1,2,3,3,2,1,4,3,3,4,4,2,3,6,4,4,4,4,3,6,2,50,3,2.88,1.0,3.83,3.34,4.96,3.0,4,0.6131,4,Finance Professionals
R0768,High-Earning Nomad,36,5,5,2,4,1,4,0,1,0,1,0,0,0,2,4,4,4,2,2,3,5,4,4,5,2,8,4,3,4,5,2,6,1,150,3,3.0,4.0,3.83,4.1,5.0,7.0,2,0.6981,2,High-Value Nomads
R0769,Senior Finance Pro,42,5,5,1,3,1,4,0,1,0,0,1,1,1,2,1,2,3,1,2,4,4,4,5,4,2,4,4,3,3,3,6,9,2,50,2,2.25,4.0,3.5,3.52,3.9,9.0,3,0.535,1,High-Value Nomads
R0770,Cautious Saver,43,2,4,1,2,1,1,0,0,0,0,0,1,1,4,1,4,3,2,2,3,3,4,3,2,4,5,4,5,4,4,4,6,1,50,2,2.88,1.0,4.0,3.64,4.96,5.0,2,0.59,4,Finance Professionals
R0771,Tech-Savvy Millennial,33,2,3,4,2,2,2,1,1,0,0,1,0,1,3,3,5,2,2,3,5,4,5,4,3,2,7,4,3,3,4,4,8,3,50,5,3.12,6.0,3.5,3.46,5.44,8.0,2,0.655,0,Digital-First Millennials
R0772,Cautious Saver,39,2,4,4,3,1,2,0,0,0,0,1,1,0,3,2,4,3,2,2,2,3,5,5,3,3,6,4,4,5,5,1,8,3,10,2,2.88,1.0,3.5,3.84,4.76,5.0,4,0.56,4,Finance Professionals
R0773,Tech-Savvy Millennial,38,3,4,4,2,1,1,1,0,0,0,1,1,1,5,1,5,3,3,4,5,3,4,5,3,3,8,4,4,3,4,5,9,3,50,2,3.5,3.0,3.5,3.95,6.2,7.0,4,0.72,0,Digital-First Millennials
R0774,Senior Finance Pro,48,4,2,5,4,3,2,0,0,0,1,1,0,1,2,3,2,2,2,4,4,4,4,5,5,3,6,3,3,3,5,7,6,2,150,2,2.75,1.0,3.33,3.38,4.5,5.0,4,0.6381,1,High-Value Nomads
R0775,Cautious Saver,39,3,3,5,2,1,3,1,1,1,1,1,0,1,4,2,3,2,3,2,3,3,4,3,3,3,8,3,4,4,5,4,8,2,50,4,2.75,5.0,3.5,3.58,4.5,8.0,5,0.705,1,High-Value Nomads
R0776,Tech-Savvy Millennial,31,5,5,3,3,2,2,1,1,1,0,0,0,0,3,3,3,3,2,4,5,4,3,4,4,2,8,3,3,4,4,7,7,1,50,2,3.12,6.0,3.83,3.66,5.44,8.0,0,0.7731,0,Digital-First Millennials
R0777,Tech-Savvy Millennial,34,3,4,4,3,3,1,1,1,0,0,1,0,0,4,4,5,3,2,2,5,4,5,4,2,3,8,4,4,4,5,4,8,2,30,2,3.38,6.0,4.5,3.49,5.76,8.0,3,0.775,0,Digital-First Millennials
R0778,Cautious Saver,58,2,4,4,2,2,5,1,1,0,0,0,0,1,3,4,3,4,2,2,3,3,4,4,1,4,6,3,3,4,6,4,6,4,10,2,3.12,6.0,3.67,3.46,5.04,8.0,3,0.6169,4,Finance Professionals
R0779,Cautious Saver,45,2,4,5,2,2,3,0,0,0,0,0,1,1,3,2,3,3,2,3,4,5,4,3,2,3,6,3,4,4,5,6,6,4,10,3,2.88,1.0,3.67,3.34,4.76,5.0,4,0.6469,4,Finance Professionals
R0780,Struggling Expat,37,3,2,4,3,1,4,0,0,0,0,1,0,1,2,3,5,3,2,5,4,5,4,4,4,2,4,4,4,4,4,1,5,5,0,2,3.75,1.0,3.67,4.28,6.7,4.0,4,0.4719,3,Budget-Conscious Expats
R0781,Struggling Expat,39,2,3,3,2,1,3,0,0,0,0,1,0,1,4,2,5,4,4,5,5,4,4,5,4,3,5,4,4,4,4,5,7,2,10,2,4.25,1.0,4.17,4.32,7.7,3.0,4,0.6169,3,Budget-Conscious Expats
R0782,Struggling Expat,36,1,3,4,3,1,4,0,0,0,0,1,0,1,5,4,5,2,4,4,5,5,5,5,3,2,4,5,4,4,1,3,4,3,30,2,4.25,0.0,4.33,4.53,8.3,4.0,3,0.5481,3,Budget-Conscious Expats
R0783,Tech-Savvy Millennial,34,3,3,4,4,1,2,1,1,0,1,1,0,1,2,2,1,3,4,1,3,3,4,4,4,2,7,3,2,4,5,5,8,1,80,3,2.5,6.0,3.33,3.85,4.0,9.0,4,0.6581,1,High-Value Nomads
R0784,Senior Finance Pro,41,3,5,2,4,1,1,1,1,0,1,0,1,1,2,3,3,2,3,1,5,3,5,4,5,2,6,4,4,3,7,4,9,4,80,3,2.5,6.0,3.5,3.85,3.6,9.0,4,0.605,1,High-Value Nomads
R0785,Tech-Savvy Millennial,33,5,5,4,2,2,1,1,1,1,1,1,1,0,2,2,1,3,3,3,5,4,4,3,5,3,7,3,4,4,3,6,6,2,30,2,2.62,6.0,3.67,3.21,4.64,9.0,3,0.6969,0,Digital-First Millennials
R0786,High-Earning Nomad,45,4,4,4,4,2,4,1,0,0,1,1,0,0,2,4,2,4,5,2,5,4,4,3,5,2,9,4,5,5,4,6,8,3,80,2,3.38,3.0,4.33,3.99,5.96,6.0,4,0.8431,2,High-Value Nomads
R0787,Struggling Expat,36,1,3,1,2,1,5,0,0,1,1,1,0,1,3,3,4,2,4,4,3,4,5,5,3,1,6,3,4,5,2,2,4,2,30,2,3.75,1.0,4.17,4.08,7.1,3.0,4,0.6219,3,Budget-Conscious Expats
R0788,Senior Finance Pro,44,5,4,5,4,2,3,1,0,0,0,0,0,1,1,4,3,1,1,2,5,4,5,5,4,2,7,4,3,4,5,5,8,1,80,3,2.25,3.0,3.67,3.42,3.5,7.0,1,0.6819,1,High-Value Nomads
R0789,Struggling Expat,31,2,3,3,2,2,4,0,0,0,1,0,0,1,4,1,5,4,2,5,4,4,4,5,3,2,4,4,5,4,4,6,8,2,30,4,3.88,1.0,4.33,3.84,6.96,3.0,4,0.5931,3,Budget-Conscious Expats
R0790,High-Earning Nomad,49,3,4,5,4,2,3,1,0,0,0,0,1,1,3,5,3,4,3,4,4,4,5,5,5,2,6,4,4,5,6,4,7,3,150,4,4.0,3.0,3.83,4.3,6.8,9.0,3,0.6281,2,High-Value Nomads
R0791,Tech-Savvy Millennial,29,3,4,3,4,1,2,1,0,1,1,1,0,1,4,1,3,5,2,2,5,4,3,4,3,1,7,5,4,4,4,5,7,3,50,2,3.25,3.0,4.17,4.22,5.7,7.0,3,0.7169,0,Digital-First Millennials
R0792,Struggling Expat,37,1,4,3,2,1,4,0,0,0,0,0,0,1,1,5,5,2,5,4,4,5,4,5,2,2,2,4,4,4,2,1,5,1,10,2,3.88,1.0,4.17,4.14,7.36,3.0,2,0.4069,3,Budget-Conscious Expats
R0793,Struggling Expat,26,2,2,2,2,1,5,0,0,1,0,0,0,1,5,4,5,4,3,5,4,5,5,5,3,1,4,5,2,3,2,7,4,2,30,2,4.5,1.0,3.5,4.45,8.56,3.0,3,0.55,3,Budget-Conscious Expats
R0794,Struggling Expat,46,2,4,5,2,1,5,0,0,0,0,1,1,1,3,5,5,4,4,4,3,5,5,5,2,2,5,5,3,5,2,1,2,1,30,2,4.38,1.0,4.0,4.39,8.36,5.0,4,0.545,3,Budget-Conscious Expats
R0795,Tech-Savvy Millennial,37,3,3,5,3,3,1,1,1,0,1,1,1,1,3,4,3,2,4,2,5,4,4,4,4,2,6,2,4,4,3,4,6,1,30,2,3.0,6.0,3.33,3.3,5.4,9.0,5,0.5931,1,High-Value Nomads
R0796,High-Earning Nomad,40,3,3,3,5,3,3,0,0,0,1,1,0,1,2,3,3,4,3,2,5,4,3,3,5,2,7,3,4,3,10,4,7,1,80,3,3.0,1.0,3.83,3.7,4.0,6.0,4,0.6781,2,High-Value Nomads
R0797,High-Earning Nomad,44,5,4,5,5,1,3,0,0,0,1,0,1,1,4,3,4,3,2,2,4,5,3,5,4,2,6,5,4,3,3,4,8,1,80,3,3.12,1.0,4.0,4.36,5.64,8.0,3,0.64,2,High-Value Nomads
R0798,Struggling Expat,37,3,5,5,2,1,3,0,0,0,0,0,1,1,5,4,5,3,3,4,4,5,5,5,1,3,5,4,4,3,3,2,1,2,30,1,4.25,1.0,3.83,4.32,7.9,5.0,4,0.5481,3,Budget-Conscious Expats
R0799,Struggling Expat,38,2,5,4,2,1,4,0,0,0,0,1,1,1,3,5,4,5,5,2,3,5,4,4,3,3,4,5,4,4,3,3,8,3,10,2,4.25,1.0,4.17,4.32,7.9,5.0,5,0.5369,3,Budget-Conscious Expats
R0800,High-Earning Nomad,39,3,3,5,4,1,4,1,1,0,1,1,0,0,3,3,4,4,3,4,3,5,4,4,5,2,7,4,5,4,3,4,5,5,0,2,3.5,6.0,4.17,4.35,6.4,9.0,2,0.7019,2,High-Value Nomads
R0801,Cautious Saver,38,2,1,4,3,2,3,0,0,0,0,0,1,1,3,5,3,2,4,2,3,3,3,4,3,2,5,5,4,4,5,2,8,3,30,4,3.12,1.0,4.0,3.66,5.24,6.0,3,0.56,4,Finance Professionals
R0802,Tech-Savvy Millennial,35,2,2,5,3,1,4,0,1,1,0,1,0,0,5,2,3,2,4,3,4,3,3,4,3,2,6,5,5,4,5,1,10,1,30,2,3.38,4.0,4.67,4.09,5.76,6.0,2,0.6419,0,Digital-First Millennials
R0803,Struggling Expat,35,3,3,4,3,1,3,1,0,1,0,1,1,1,3,3,5,3,5,4,2,5,5,4,2,3,7,4,4,4,4,3,3,2,10,5,4.12,3.0,4.0,4.46,7.44,8.0,3,0.675,3,Budget-Conscious Expats
R0804,Struggling Expat,38,3,2,1,2,1,2,0,0,1,0,0,0,1,3,5,5,5,4,3,4,5,3,4,4,3,5,4,4,5,4,4,7,2,10,2,4.38,1.0,4.17,4.39,7.96,3.0,2,0.6019,3,Budget-Conscious Expats
R0805,Senior Finance Pro,52,3,4,5,3,2,3,1,0,0,1,0,0,1,3,2,3,3,2,3,5,3,3,5,4,3,6,3,4,4,4,6,8,2,80,2,2.75,3.0,3.67,3.48,4.7,6.0,4,0.6469,1,High-Value Nomads
R0806,Cautious Saver,44,2,5,4,2,1,4,1,0,0,0,0,0,0,4,3,3,2,2,4,4,4,5,4,2,2,5,5,5,4,4,2,2,2,50,6,3.12,2.0,4.17,3.76,5.44,4.0,0,0.5719,4,Finance Professionals
R0807,High-Earning Nomad,43,2,3,4,4,1,2,0,0,1,1,0,0,1,3,2,4,3,3,2,4,4,4,4,5,2,7,4,5,5,6,6,8,4,150,3,3.12,0.0,4.5,4.16,5.04,5.0,4,0.755,2,High-Value Nomads
R0808,High-Earning Nomad,43,4,5,5,5,2,3,0,0,0,1,1,0,0,2,4,4,4,3,3,5,5,2,3,4,2,7,5,4,4,2,5,7,1,50,3,3.75,1.0,3.83,4.38,7.1,5.0,2,0.6931,2,High-Value Nomads
R0809,Senior Finance Pro,42,2,4,2,3,1,3,0,0,0,1,1,1,1,3,2,3,4,1,1,4,4,4,5,4,3,8,4,3,5,4,5,0,2,50,1,2.38,1.0,3.83,3.59,3.96,6.0,5,0.7431,1,High-Value Nomads
R0810,Tech-Savvy Millennial,32,5,5,3,3,2,2,1,0,0,1,0,1,1,4,4,3,3,3,3,4,5,4,3,4,2,8,5,5,5,4,5,4,1,80,2,3.38,3.0,4.67,3.79,5.96,8.0,5,0.8019,0,Digital-First Millennials
R0811,High-Earning Nomad,40,5,4,5,4,1,3,0,1,1,1,1,0,1,1,5,3,3,4,1,4,5,3,5,4,2,6,3,3,4,6,3,8,2,80,4,3.0,4.0,3.5,4.1,4.8,8.0,3,0.59,2,High-Value Nomads
R0812,Cautious Saver,48,3,4,1,2,2,2,0,0,1,1,1,0,1,4,3,3,2,1,4,3,2,5,4,3,2,5,3,4,4,5,2,7,1,50,3,3.0,0.0,4.0,3.4,5.0,3.0,3,0.56,4,Finance Professionals
R0813,Tech-Savvy Millennial,38,3,4,3,3,2,1,1,0,0,1,1,1,1,4,2,3,3,2,3,4,5,4,2,5,2,6,4,4,2,3,3,8,1,50,2,3.12,3.0,3.67,3.66,5.64,8.0,5,0.6019,0,Digital-First Millennials
R0814,High-Earning Nomad,42,5,4,1,4,3,2,0,0,1,0,0,1,1,5,3,5,4,2,2,5,4,4,4,4,2,7,4,4,4,4,5,10,1,80,5,3.5,1.0,3.83,3.75,6.2,7.0,2,0.6931,2,High-Value Nomads
R0815,High-Earning Nomad,39,3,3,4,4,1,2,1,0,0,0,0,0,0,3,5,3,3,3,2,4,4,3,3,4,2,7,4,3,3,5,3,2,1,80,3,3.38,3.0,3.17,4.29,5.76,6.0,0,0.6169,2,High-Value Nomads
